jaw,center_10_0,center_10_1,center_10_2,center_11_0,center_11_1,center_11_2,center_12_0,center_12_1,center_12_2,center_13_0,center_13_1,center_13_2,center_14_0,center_14_1,center_14_2,center_15_0,center_15_1,center_15_2,center_2_0,center_2_1,center_2_2,center_3_0,center_3_1,center_3_2,center_4_0,center_4_1,center_4_2,center_5_0,center_5_1,center_5_2,center_6_0,center_6_1,center_6_2,center_7_0,center_7_1,center_7_2,center_8_0,center_8_1,center_8_2,center_9_0,center_9_1,center_9_2,origin_10_0,origin_10_1,origin_10_2,origin_11_0,origin_11_1,origin_11_2,origin_12_0,origin_12_1,origin_12_2,origin_13_0,origin_13_1,origin_13_2,origin_14_0,origin_14_1,origin_14_2,origin_15_0,origin_15_1,origin_15_2,origin_2_0,origin_2_1,origin_2_2,origin_3_0,origin_3_1,origin_3_2,origin_4_0,origin_4_1,origin_4_2,origin_5_0,origin_5_1,origin_5_2,origin_6_0,origin_6_1,origin_6_2,origin_7_0,origin_7_1,origin_7_2,origin_8_0,origin_8_1,origin_8_2,origin_9_0,origin_9_1,origin_9_2,file_id,norm,center_1_0,center_1_1,center_1_2,center_16_0,center_16_1,center_16_2,origin_1_0,origin_1_1,origin_1_2,origin_16_0,origin_16_1,origin_16_2
1,0.13803120184393047,0.029065677590528624,0.2541825811371214,0.23833229769453818,0.03174746658371001,0.1848597700405446,0.30592653000297626,0.0443117080289978,0.048347099207372346,0.3503678309057371,0.05129627386837549,-0.08716712707422744,0.39894957200724274,0.05984522492508921,-0.251825867743515,0.46852249611423347,0.029409970373358314,-0.44885211617705084,-0.4814237604333162,0.02897797444578905,-0.45309546141264706,-0.405593981894067,0.06878752443746648,-0.2463772338425851,-0.36156933903909777,0.053374556086049324,-0.08154548528608621,-0.32455500369524853,0.04507170690762373,0.06088285915636381,-0.24227985047169917,0.043123650614316375,0.18370601306599227,-0.13992058376678937,0.03811363978942157,0.25302506458184126,-0.05683373408516725,0.03518287892386309,0.28875427438078033,0.04705603132246783,0.03431721735872122,0.2828246648879992,0.07579534288443793,0.2967060152215898,0.13929347720495194,0.1891543506949836,0.3736832115397238,0.08498806107311611,0.2880125003900513,0.3369281731505545,-0.00385853013407752,0.3682560601020718,0.33079011342846015,-0.11893571249644651,0.4578865203476497,0.309174707592005,-0.2702075896641902,0.5271332017676378,0.2790619485455762,-0.47299685642534367,-0.5276868899147895,0.25128038098071237,-0.4844328610575112,-0.4800575525040874,0.3198681212260008,-0.2687082691777196,-0.3787699080736058,0.32193535532126705,-0.11773904543197587,-0.32488880492431094,0.36063207447208945,0.008965947353410405,-0.20416953238647378,0.3602823450463729,0.09490503205013939,-0.11551532134927191,0.3108046376254725,0.13351386585251082,-0.039510437715652304,0.28002923137195396,0.15068721118407893,0.02974940588943776,0.2794521236618594,0.1467341381888915,3c19884e,55.35137923689762,,,,,,,,,,,,
0,0.2587548203871415,0.030747326837493087,0.27818889505940475,0.3505341303156657,0.04253713285650221,0.17957481514069318,0.3649054891886171,0.04226682422347698,0.016811692973229424,0.4178931134350023,0.04481608953931373,-0.11349366436970902,0.4516638246342666,0.04403621786082108,-0.2760856773975425,0.4867354537061473,0.0866676334465867,-0.45688932084556716,-0.5042902923963172,0.06666179478663757,-0.4145222226009543,-0.46117229449563923,0.04997921406012482,-0.21683076426844144,-0.39812166437204544,0.0417903037569705,-0.05261671814215897,-0.35323542544333836,0.06879805698535268,0.0747117478974411,-0.3095111719343803,0.059583229711747114,0.22590846626598748,-0.18110276479548165,0.03510871577247781,0.26865379931903144,-0.05224107244214252,0.03143258211205969,0.32194588878928765,0.11557229495766154,0.013406695534763575,0.3185387001576254,0.16414963706807356,0.3324585205247299,0.16340760605844315,0.3159906706301083,0.404626084926569,0.03837265162848465,0.3471230582283008,0.31779137872752017,-0.08137299124991361,0.38045591515750476,0.32622438714453833,-0.16688769256911207,0.39513460782154297,0.349823418822201,-0.2934116210831517,0.38985821834779916,0.34517718649625023,-0.4427331463718419,-0.4064358354008766,0.3449918443909141,-0.40814401564117136,-0.41440670023958104,0.33636811189726207,-0.2638266976206917,-0.3505449253136493,0.3515598485874737,-0.12194792902275975,-0.27517606122135396,0.29529254896596574,-0.030098197443571888,-0.24132256933311166,0.38377871840259814,0.06375888459708436,-0.0999952985843101,0.37948382935456443,0.16931640869981554,-0.030698537823716537,0.3252009107881011,0.22180396064451108,0.09212753905375942,0.3227414181747685,0.2293107611712222,923d0e08,49.46720249762806,,,,,,,,,,,,
1,0.1561730010079642,0.016659388965327933,0.22286248216819998,0.2725620959953547,0.02386167748663208,0.19048676818545202,0.3432776501699736,0.05095775332901729,0.05650704731729189,0.39385568292761886,0.05364726520758527,-0.08679062332148262,0.45068123932567156,0.0607733627854196,-0.2686839861944513,0.5132645462938527,0.05230540579162772,-0.4850493941934552,-0.47687006032411083,0.04388506731501965,-0.46088593714664516,-0.42920935134828037,0.06307517390107845,-0.2503802821140028,-0.37614173241973226,0.05382929240688953,-0.0758796470079915,-0.32308113246167036,0.0548430777068079,0.06727192895305284,-0.251359349267957,0.030431172951974467,0.2007633368642226,-0.12167247417130768,0.029616352696708648,0.23250464321225064,-0.03085727943896091,0.031356138548295255,0.2517419492214329,0.06631490250130848,0.03522929007527062,0.25165289092357973,0.11178799085864403,0.31847782781661793,0.16146406658482487,0.24967446290632925,0.41248182113829196,0.10676603312105426,0.3457071093417156,0.399883985743534,0.026533713513374173,0.42918014475850425,0.4202193861346301,-0.1083265675148373,0.5306056632056354,0.39970489624783867,-0.2872620253390818,0.5988807640027548,0.3669186979042326,-0.5195966379372596,-0.5276120576813537,0.34357014049092083,-0.5029579884229846,-0.49148088778675236,0.41446768980844517,-0.2862063614282059,-0.38080742954657393,0.3757060321367337,-0.0960156754151181,-0.3015666737251887,0.38965007355927656,0.04201762051796223,-0.20329144413587447,0.41076195201594407,0.11564871422088317,-0.08797030194509835,0.34942717963702186,0.16629814396219525,-0.011177018471698998,0.3137486136676803,0.17462748902029085,0.07239706853871083,0.2915098668664311,0.17800966319005246,923d0e08,49.46720249762806,,,,,,,,,,,,
0,0.22221546613906593,0.04243511333867061,0.30607628646575014,0.31535212840574284,0.01806329000732327,0.2195562386020607,0.33124646545625125,0.02079410854254998,0.07964080379432517,0.3747249021802624,0.018422644916673364,-0.0541870720555173,0.41823294748919027,0.02472364743255462,-0.20594580897513162,0.5006457479963581,0.06348489475225362,-0.40150904739580956,-0.499354252003642,0.06110068356574746,-0.3941017174161511,-0.43259423567935285,0.024961161969891368,-0.20553391513112731,-0.37667651545424125,0.017264846458051326,-0.05428585912400327,-0.3206221211075413,0.02842731181733671,0.07204453781544749,-0.29221560354965836,0.03130489797818618,0.2164476516336958,-0.19772800457276138,0.03738319585399081,0.3097472612248978,-0.07024427776373286,0.032053150374636324,0.4043914103072354,0.10110517052807813,0.031920884207455626,0.4199279988990864,0.17588314321213427,0.3398765961209691,0.15372015203726874,0.29748322917308484,0.37210415384357803,0.07590051066253384,0.3187782255792249,0.34402536134708633,-0.004021297330771812,0.34001625372756766,0.33102072825269463,-0.13622092207142872,0.3991954472441082,0.25879950739781316,-0.24934386633203953,0.33722555455237657,0.24410308741311826,-0.44206765377189505,-0.4405708109278418,0.315804628681099,-0.4018648999797283,-0.4125538270407668,0.27869388021828323,-0.22404256263394076,-0.3224394583527391,0.3518498287544466,-0.08979751359832315,-0.28384446884010994,0.3094587249126183,0.010602256689773644,-0.2493197527882564,0.38053529961515653,0.08418128721716726,-0.13314987264644793,0.3661040479325196,0.15227940417441954,-0.04456865212362225,0.360732849334962,0.20258851587092466,0.09337689488332893,0.34785167559517993,0.20339400328776436,d1436ace,57.92620147867958,-0.437477869254955,0.19132938463955937,-0.5352478412231224,0.4241346417549683,0.17772282342030604,-0.5506178055365782,-0.4018324005575144,0.38952958076724115,-0.5908014054199913,0.371925611080289,0.40359132157579347,-0.5759147748528839
1,0.1490015113631836,0.03520243858841556,0.31386587123549226,0.2489603556685432,0.0523196075536795,0.2611710032505923,0.299452367898586,0.06280266600782422,0.1402842666852722,0.3444640149092062,0.07016239522046196,0.002195681119357452,0.4117684788078118,0.07703890542349087,-0.1748410237818691,0.4620737196373923,0.04340270887504294,-0.37991003416011465,-0.44391254298719646,0.04592924588663363,-0.39154970269404044,-0.3893412616482315,0.07262099253887215,-0.18669902347248207,-0.3296358603392947,0.0592468871787811,-0.015239196616658237,-0.28601162960273513,0.06781866257607715,0.12010344569514943,-0.25372629417283243,0.054658994704356895,0.25235981275941644,-0.15498396136814105,0.027765731647978797,0.3162627224101858,-0.06120715479347292,0.0320927050072218,0.35656401937438625,0.04370809585094968,0.02590517940481744,0.3508736566817632,0.09863089671524358,0.3496112491520403,0.2231520972280551,0.19431901632292528,0.4479501544310071,0.14820003409949473,0.2881710309373112,0.42137188469224485,0.08941772910492803,0.38833719745849665,0.43040036235460516,-0.02574163546821134,0.49346664129766876,0.3757895119157293,-0.20543892624167687,0.5436989851209749,0.33668169585569474,-0.41126531985090536,-0.510747053020805,0.37075692334561905,-0.47536179218899166,-0.44603058814845115,0.355380826625351,-0.20933429159849254,-0.35764763207189826,0.41897873177795125,-0.032601275235821243,-0.2750479980428614,0.43306327980503667,0.05916371292113716,-0.1702033954926764,0.4538232263766611,0.14085550588442725,-0.08946947504185278,0.3343181332442603,0.23085939110560708,-0.034494918074232765,0.3203289474530289,0.24604443086949856,0.026411065986895448,0.3304194952008933,0.24787128011131937,d1436ace,57.92620147867958,,,,0.48486775779974434,0.020340413999284296,-0.5781341023494844,,,,0.5762577930368677,0.22364768113581132,-0.6051346828045816
0,0.18134172478312874,0.024885147559859135,0.29007748963494046,0.2857604582120474,0.02986585820536156,0.26338926241443067,0.30401514784019407,0.028178671474773494,0.1320735395130084,0.36029990519486416,0.026746513934935576,0.01763313945796542,0.3845722652958452,0.0342522273114216,-0.13092023464330552,0.4148622958696603,0.05095084079498148,-0.29671125994442515,-0.4264944886885602,0.062101953031428715,-0.30744197776084053,-0.3859925572817292,0.03764774739815293,-0.1401200588752924,-0.3555418925820728,0.02735649279576755,-0.0016524275747738008,-0.3023839659730057,0.030158203047518598,0.10843729122578372,-0.27708272891449637,0.024480337310031717,0.23544707783614433,-0.19023529230399264,0.03951723489134624,0.3118778251938313,-0.07626383495567615,0.02740328306748246,0.3417418863147969,0.0599858113425141,0.011068198866200914,0.3338445763602759,0.16508131061273265,0.3316933386865711,0.21773309398744456,0.24313225157934845,0.35087087798568656,0.15651254100143824,0.32896361734912616,0.27031721102745154,0.0881086839986993,0.3633365201602949,0.2909213985622393,0.026252964232601737,0.40319273720365917,0.2627628089215861,-0.14626899011511957,0.3946438301348905,0.2718396239404806,-0.2898588886635256,-0.4014933775390774,0.3245612826095874,-0.309384270872025,-0.41067705784791403,0.2715189196137747,-0.17292228060777734,-0.37421545395049927,0.28430183544588694,-0.020050691813068865,-0.3260814778762506,0.29071470363122726,0.06770148102146456,-0.2323582248738391,0.3495726957827237,0.14566149433035355,-0.1463689341824089,0.3299813989009307,0.2033253245369887,-0.06044238204414301,0.31089121748479226,0.2664290053815569,0.08740006969002748,0.32339037692095196,0.27795615183989064,73174ea9,58.573265009060215,-0.43424125711634376,0.09242680765166213,-0.4584667172143008,0.4406728290619091,0.10839438400351098,-0.43887366087085183,-0.37441526716673984,0.2632083728515044,-0.42961512820590875,0.35897426796584725,0.30112665320084236,-0.4027029053222306
1,0.12569512682114864,0.010129971321384237,0.2733017507947441,0.2128562561974741,0.02266129157442651,0.22407025662672367,0.2724575606013742,0.058910634328517265,0.10601392610346956,0.320092993887846,0.0623917910753816,-0.009436247487509862,0.37250478913401686,0.057325616587562946,-0.1531625652492269,0.4128812434345191,0.03387364188559613,-0.3313641854106414,-0.41259145396564767,0.03461741443147871,-0.332748851546187,-0.37100884817152263,0.05489330822590525,-0.15029831845951055,-0.33078966235932367,0.05149056644617203,-0.008420477672267357,-0.27990528685845784,0.05667625963385052,0.09571836452120094,-0.2133149429464183,0.03213605403679239,0.21888468388996654,-0.1253348467414187,0.03121223807261457,0.2561920523620964,-0.04846247573477387,0.0321484305643185,0.2773386606154497,0.044046393854805015,0.01774111006436375,0.28043128671212864,0.08416526697421821,0.3035690261946584,0.14169677082807708,0.17298668091060226,0.3719765805121471,0.0811332004140596,0.2643763534558367,0.3457674329028377,0.03377092806899914,0.3399905877616569,0.3636665698713428,-0.06970028078333024,0.4566882286404764,0.31789828619712307,-0.21243073104471275,0.5290177072790414,0.27906892088077545,-0.414364371543269,-0.4938049348240843,0.25804393572213286,-0.404504823726439,-0.43982738495299406,0.32840211275533954,-0.23404390614756257,-0.33806536522633845,0.3526547694581196,-0.057407830454664605,-0.2597601044095275,0.3628872117309055,0.04139292943009384,-0.16067564864371128,0.367044022474558,0.07904025377398118,-0.0801191876214094,0.2921059753125301,0.14802225419101173,-0.03073380612141186,0.2954371693484927,0.1532462897681224,0.040305744434353814,0.2926177504998707,0.15765399438840746,73174ea9,58.573265009060215,-0.5082764303038428,0.02599717753382996,-0.5025282297483225,0.49172356969615727,0.01410952327850991,-0.5041829782999219,-0.5657228251241507,0.2678789710899176,-0.48507043727778826,0.5915569703357023,0.23157613924156462,-0.5182219088640051
0,0.20918271442070727,0.0489614048799368,0.26563205582533067,0.3208593872520902,0.03763562475607512,0.17035837865481412,0.3748553621796709,0.05366105009993478,0.02546922966005261,0.41556536098480057,0.04537921306734143,-0.10377393916463476,0.4501890849780397,0.04710454109490686,-0.2603749434293474,0.5112574230791785,0.07163288871187652,-0.44534879395209803,-0.48874257692082135,0.05492897807335563,-0.46330382434878253,-0.4393268639248247,0.049385605950497354,-0.2790078522292729,-0.41559546720820956,0.04819260321144763,-0.11515432247449528,-0.3718366539117705,0.049005687233631696,0.00952210276203681,-0.30911275883935735,0.05413368312245232,0.17317930946393675,-0.19995829619375582,0.057529138415387586,0.265753337183072,-0.07098963012779956,0.03784931708907883,0.328521716754662,0.08502477520332312,0.03586152287101254,0.31775085404807957,0.14780549836710022,0.3349429838635229,0.07558715798829092,0.2400721881430998,0.41049110148463375,-0.003630998528544188,0.29899954826936553,0.34564612232504116,-0.05433388923963793,0.3912277237242254,0.340839157323557,-0.15060407266450665,0.426312657364048,0.3453666527268816,-0.340196566892699,0.4998111701563678,0.3476902448744649,-0.4898117734011713,-0.46073512184125076,0.3401095002395734,-0.5409546168142132,-0.4047815529670653,0.30727235977666717,-0.3665553059451669,-0.3555057554817514,0.30964214751073027,-0.17008442776900373,-0.3177473419747363,0.3197322548100497,-0.07921818026108701,-0.2595032510347099,0.3884440519224332,-0.047001728533342876,-0.1376609886305278,0.3674443263969121,0.06157391633429903,-0.05399688626540902,0.3600939731428362,0.11580803186398543,0.06905725503359009,0.3489610333106397,0.1383138914183692,6cb6ae97,49.275573485259365,,,,,,,,,,,,
1,0.15460637179159142,0.0358855540624636,0.25078323202835073,0.2512033216090101,0.03567425966128438,0.19064873424138445,0.3209359107864805,0.036399425241465125,0.06561667202641923,0.3711341275649614,0.04437354772704685,-0.06487122622278413,0.40128272180965285,0.06397747781616836,-0.23952901423776898,0.4568705846400066,0.047696798850128355,-0.444730479508713,-0.4588227247230732,0.045073189422893574,-0.4393763968280627,-0.40381845547985906,0.06597280773524818,-0.22205192561775125,-0.3625073315174632,0.05257997822149258,-0.047642360772930215,-0.3024028758240266,0.04496234414042018,0.07488173802934198,-0.22931153219007383,0.03730075083834583,0.19722801834239753,-0.13112736885372128,0.05048855128927371,0.24970245354357934,-0.039961528202710955,0.04799041139319255,0.267814750984835,0.05749417183937343,0.04047769916178161,0.2722036760837737,0.12826177448003426,0.3416858830373371,0.14847971437011417,0.23133664210063437,0.4289907097221502,0.06548171666244268,0.3083703337782083,0.3757620602594258,0.012680403022263819,0.3975514203322022,0.36996841071722897,-0.11334816544705359,0.4863253377278284,0.3541895757253743,-0.266645660111788,0.5087619293205556,0.29004649339995275,-0.5095025187668617,-0.5104955608504644,0.31857865562906074,-0.48617231099266084,-0.46180335695229013,0.3581287406415187,-0.2601172526875687,-0.37539125386824046,0.3274138503307014,-0.10787641498235906,-0.2827366520944434,0.37276961209017245,0.00713668118390941,-0.1971544134942048,0.4096224515765332,0.0820650758221885,-0.09893251803681032,0.321636256966194,0.16230688694700313,-0.03369899015229615,0.34576768245864015,0.17724159316021065,0.050737987415021925,0.3318460531573559,0.18107855822783864,6cb6ae97,49.275573485259365,,,,,,,,,,,,
0,0.21472230013111668,0.05020192666188672,0.3082470931356292,0.3099387449448858,0.042900121180514346,0.20682455910253644,0.34653643811759566,0.05495659437186566,0.07616118273037555,0.3895608760797619,0.038215046388209446,-0.0453498571985498,0.4277090540062941,0.04206544616434763,-0.19906038757112696,0.4543468031344166,0.05619718627784054,-0.36640834180404225,-0.4517624310314702,0.06098669681119018,-0.3600541691229227,-0.412969491814256,0.04314868928308874,-0.18851848529468931,-0.3787170474375497,0.03407395401161654,-0.048015479653574444,-0.33257886769155204,0.0479121692486547,0.07899395294959649,-0.2868061091724974,0.03981183522708533,0.22605993016234574,-0.18519718512574965,0.05201904997165656,0.32057251450008045,-0.0633796456273665,0.04956218671860993,0.3817890682105203,0.09156919630913819,0.05363539422873301,0.3784930981592094,0.15595560482977303,0.29524797099566863,0.14342484505465372,0.25686573134148255,0.35493915127091596,0.11362290169657693,0.3469589507705427,0.2840976986028606,0.03601308940119718,0.37103891955946533,0.34192153864106206,-0.11178814760090183,0.4314869979728697,0.2925879008125334,-0.20518519332234933,0.4220133199201241,0.3120025105915306,-0.3691749082697523,-0.3933729264398374,0.3169383565503069,-0.3874439492035067,-0.3900001133253615,0.30323735085589454,-0.22436530615410227,-0.3321638514955132,0.3233913711785107,-0.09728394813973408,-0.2887293433607705,0.2696794018175124,0.012184725975955163,-0.22930305540134352,0.32665031507394554,0.08792112083509178,-0.12410928474213999,0.2821908865588282,0.15223852013420214,-0.03296395253266825,0.31421638148028885,0.20831630822638228,0.06840039505203523,0.2998858405645006,0.215636844696625,e6d9357b,53.823004110665565,-0.40802692130329615,0.06561076417023361,-0.5075293936935972,0.45537625829470324,0.10081648222897846,-0.5202610696607065,-0.3303275263114767,0.2689355851461002,-0.5286855213105857,0.36802625185265436,0.2842310858441004,-0.4534083080326606
1,0.1521548507830794,0.04275255355049137,0.31973006133666465,0.24990469572350962,0.051321431132619375,0.2609909829616858,0.320456220566525,0.053560971618575266,0.13741171505522473,0.35488643288473315,0.04982764018277818,0.0033997555745470154,0.38811181098818365,0.05372744824628633,-0.1477517178743759,0.4434988630127605,0.044124781218483226,-0.33740991298005024,-0.4437645871698725,0.05905343259236063,-0.31994971058515004,-0.3857435589868309,0.060068429874045835,-0.1317763373287448,-0.3526790650692516,0.045402148812531226,0.026419280460934946,-0.2865843427905711,0.06437662809045336,0.1560277341127028,-0.21999585806314084,0.05435235252637008,0.276811517090967,-0.11533300234141253,0.05146255179034612,0.3362252393594015,-0.024955665074551967,0.05218182113168009,0.3549408129421051,0.06420695263361216,0.049278488385061756,0.3494424202678595,0.12004617334295305,0.30258415035002595,0.2211556753574753,0.20510052595809453,0.35157899094332906,0.17306341145199744,0.2967099645844989,0.3208385062610119,0.08693759582020184,0.39031200305615055,0.336282590834031,-0.04269316294082483,0.484072038781426,0.33455659606821,-0.1799817801188216,0.5574061497378079,0.2971303091153019,-0.3853552832393662,-0.5099107885564776,0.3207302955619539,-0.3864364956568278,-0.43898684407482746,0.3204279584299116,-0.18119553384337467,-0.35337480742264143,0.3258842275420311,-0.030106329628653207,-0.2752561232089236,0.3280900948151082,0.0911889340666804,-0.18784902534087047,0.3518780461723737,0.17813324441432607,-0.09353130557855023,0.306613479925369,0.24002609535652858,-0.015029818337042207,0.29567554034545024,0.25232254818999234,0.04395435453096026,0.29825581093133413,0.2431382504605022,e6d9357b,53.823004110665565,-0.4831373699990405,0.04032468914101255,-0.5049486595033799,0.5168626300009596,0.04046571902734757,-0.5215600592344831,-0.544829655753558,0.24953044485477696,-0.5229339333116553,0.524393303177554,0.22840719266426207,-0.4858234745729031
0,0.20669275580748517,0.038480149396886335,0.22702273512302665,0.2855783908050544,0.04365956861041719,0.12854202099561407,0.30742113901494433,0.0430709498880638,-0.0023769179787264984,0.3622020359985496,0.03603617799857801,-0.09745868303180327,0.41393462352423543,0.04078190609943174,-0.23729626334436765,0.5015328375711965,0.05692716747996047,-0.3873491159782713,-0.49846716242880346,0.060936099870342736,-0.3720492245121144,-0.4200362923567356,0.0504147641229943,-0.20281996714311978,-0.3563138256538766,0.04646530882789781,-0.07063641435754554,-0.3241510932456082,0.03961088001733947,0.045529447781591174,-0.2801375810224039,0.050910101481146774,0.1582082605254323,-0.18270154918038176,0.040922768662343324,0.24590029901439775,-0.06351442989855384,0.03775877086603127,0.2941295715956305,0.08153898314611663,0.03696763712014611,0.27244005402058125,0.17036473509708122,0.3672637064034235,0.08151804766021245,0.2646098191940262,0.44866623093037816,0.03851698223288911,0.33941295773375396,0.3833213647385674,-0.036814166913907924,0.38243296621004774,0.3771012506724228,-0.12507960871998117,0.390654245030184,0.3668116323448777,-0.2783416177127518,0.3429985590613209,0.3784409895808463,-0.4435744567131072,-0.40991462332563167,0.3870877685456029,-0.3833881585909757,-0.38403006191091155,0.39223798536286186,-0.26860702775591455,-0.36655569575751457,0.36835252792883677,-0.09957239612717121,-0.30048871230643587,0.36840525233084953,-0.023674987003871648,-0.23593364779570106,0.4588071371542913,0.038815610683472376,-0.1409302545470625,0.39946905469812066,0.08467907206468818,-0.05702580078716994,0.3987490303718321,0.15335731438693181,0.08970841052469442,0.3705369378590664,0.15416864237389968,8e5dd97b,52.5445994317078,,,,,,,,,,,,
1,0.12964949808045942,0.031245432551958885,0.21003191577533342,0.23011380226606412,0.033080508818534866,0.16749853609990736,0.2919647847980825,0.04360698155404088,0.062038890157121905,0.32402672261032794,0.04277583010491096,-0.053233184552950855,0.3943079375180069,0.05873506801598209,-0.19435380377508113,0.46783905107565116,0.0508672512138564,-0.38201781311482613,-0.44727948960696295,0.042517880198518404,-0.3874548335434815,-0.3802646715386669,0.05314655821340255,-0.2025466947383372,-0.3098991602243826,0.03392490415366146,-0.06507573347987163,-0.2622817790217342,0.04312110322657974,0.044305822584143104,-0.23357789881895602,0.044371345626107915,0.16360633283473705,-0.1378208957816673,0.03542470973163364,0.19320058682610486,-0.04883513342964285,0.04360752081298436,0.231083995689511,0.03790690677018523,0.041764874835797126,0.2117874734615787,0.09628725988382968,0.3570491196964168,0.12697465441638076,0.18318727612210894,0.44312626083291357,0.09614861163974266,0.2528982027813062,0.39387014469259896,0.06248262317824486,0.36422537793595505,0.45048873577210746,-0.05754030688427559,0.4614798577002688,0.4289450486004422,-0.23335924458814064,0.4991562480250365,0.38468611305950545,-0.4288030398265806,-0.45849836526809384,0.3760433783788888,-0.4370599651336008,-0.4420793836670794,0.43182757448462,-0.23019236691166506,-0.36731808881848615,0.4400687882867993,-0.0698177165371303,-0.2760777010258666,0.4332854709675524,0.02768110984025901,-0.19395307066673045,0.43962942092702145,0.07718294742741201,-0.11629230857273005,0.3495590240085933,0.1119813425954937,-0.05129958635024738,0.3145127811663633,0.1480075013781451,0.02191087576745082,0.3219374436816912,0.14772477531693462,8e5dd97b,52.5445994317078,,,,,,,,,,,,
0,0.2130464453979883,0.05951580921534772,0.33016935392401026,0.29887483023510614,0.057638778859992267,0.21597820851523525,0.3371168635290032,0.04032580025144018,0.07505907447122541,0.3818155589516061,0.032496770222879265,-0.03753397118067617,0.4022000667955101,0.0319176888722764,-0.18609152558419706,0.4809845795815041,0.059233822028936116,-0.35119434795148613,-0.4660618087849478,0.048562803483997226,-0.347908819542476,-0.4036632374654296,0.0340418203352448,-0.18141323307731624,-0.3946149589378012,0.02886686009850419,-0.032753158222114685,-0.3453837502277965,0.04207017277472486,0.07128482349474284,-0.31885362672371975,0.06612732267504687,0.21594261104609241,-0.22269703255651868,0.0546641397361453,0.31021569447631087,-0.09741444584869624,0.047667592276252335,0.3914693819686347,0.06735297310685714,0.048855680066541646,0.3938149766224629,0.10721134634387788,0.30740932114236336,0.08811113281005427,0.2113198079951005,0.4419733525064771,0.02176924236579114,0.28067661667593397,0.38676489052806506,-0.04394426536663871,0.3612701376533833,0.35859348540973063,-0.13104126789198536,0.4056937940390876,0.35514860832440237,-0.25603055143795167,0.4206475322046388,0.38736657903195765,-0.3789154682138757,-0.4382592710172791,0.3886160563405858,-0.37895077092737744,-0.4295705417993717,0.35719025725159476,-0.2507291008872407,-0.39074555122067894,0.30613177215561815,-0.09105147641250616,-0.3070582217283463,0.33258652270446853,-0.024949998030439048,-0.23008696977142942,0.4203217997407045,0.00995252971266754,-0.13384535779777137,0.30089644022588025,0.0939467072649721,-0.06261653887109167,0.31712456009764134,0.12601144916442011,0.04925540098433108,0.3363999372828351,0.13313697250988726,ec824dd1,54.40742576202449,-0.49867342147782046,0.10765286598007817,-0.49093091502365654,0.5013265785221797,0.11263582896629472,-0.49461244941605015,-0.47576719894489644,0.40535454288421585,-0.48103112864004377,0.45386085403313237,0.3751204030458533,-0.4788630127541804
1,0.15128793144134398,0.054579489337374575,0.3341785659843777,0.24104599601325669,0.046031591654663764,0.2638476482380116,0.3082563722946971,0.043227192662878486,0.14633596646236588,0.33463847593792606,0.04832239901395581,0.011171702823037916,0.36720220267296233,0.067285706888257,-0.1399224113143333,0.4301190972722651,0.04983294197615814,-0.330484795072112,-0.4461850406532788,0.05248530094320731,-0.34249394658346194,-0.36770194464358835,0.06594982908379836,-0.16133664210936366,-0.33573679882353685,0.05227832132138055,-0.0023106220807783055,-0.30910715829979996,0.053894293247762966,0.12886572483367786,-0.25280144716164493,0.051208594766688494,0.24826899189789906,-0.16015147383149222,0.060994069761154034,0.3166282098167348,-0.06088606440257012,0.051080872720013715,0.35303294686590864,0.044957649276501054,0.051377809848807604,0.3552763158236971,0.08931252836928874,0.34173192335711194,0.16706364081051905,0.1845379869345403,0.4090753357821089,0.10629117511455974,0.2623822419599894,0.40560478361826385,0.04227195234544955,0.3464027430226381,0.4400746150600636,-0.04060968663893758,0.4502431746421904,0.39721267243574376,-0.21569652401956615,0.5373633688079649,0.3236392090909017,-0.43052300539521937,-0.538688009189853,0.33885610624079865,-0.4569888340121467,-0.44370158222986544,0.39981554188132706,-0.22807957035721424,-0.34151788630329843,0.42647147547666464,-0.056642941855584196,-0.27244687076857904,0.42379173060632747,0.015601672336442725,-0.19146204568739633,0.41603464021712444,0.08153459155121379,-0.09315364206619417,0.3280951122091749,0.17341926334630461,-0.034568485414635704,0.34504346406014214,0.1826778946197744,0.03578246092253856,0.3379525268429987,0.19511835482800988,ec824dd1,54.40742576202449,-0.46546401529498055,0.011455488438457763,-0.5377038868460081,0.45200156683909093,0.008918605021495073,-0.5248223140732957,-0.6177524305337191,0.20139923973838653,-0.5943069114036911,0.5815399958467958,0.1850763980588622,-0.5535532596041229
